suite,metric,method,dataset,sparsity,cka_strength,mean,std,count,seed_count,seeds
multiseed,pruned_weights,feddst,cifar10,0.95,,0.0,0.0,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,cifar10,0.5,0.2,49584.0,27718.298892608833,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,cifar10,0.7,0.2,29750.0,16630.755770559557,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,cifar10,0.8,0.2,14876.8,13580.598318925422,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,cifar10,0.9,0.2,2479.2,5543.659729817478,5,5,"7,13,21,42,100"
multiseed,regrown_weights,cka_feddst,cifar10,0.95,0.2,0.0,0.0,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,cifar10,0.5,,49589.6,27721.429153274188,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,cifar10,0.7,,22315.6,20371.262511194538,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,cifar10,0.8,,14877.0,13580.780813340594,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,cifar10,0.9,,2479.4,5544.106943412979,5,5,"7,13,21,42,100"
multiseed,regrown_weights,feddst,cifar10,0.95,,0.0,0.0,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,cifar10,0.5,0.2,99168.0,55436.597785217666,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,cifar10,0.7,0.2,59500.0,33261.511541119115,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,cifar10,0.8,0.2,29753.6,27161.196637850844,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,cifar10,0.9,0.2,4958.4,11087.319459634957,5,5,"7,13,21,42,100"
multiseed,mask_changes,cka_feddst,cifar10,0.95,0.2,0.0,0.0,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,cifar10,0.5,,99179.2,55442.858306548376,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,cifar10,0.7,,44631.2,40742.525022389076,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,cifar10,0.8,,29754.0,27161.56162668119,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,cifar10,0.9,,4958.8,11088.213886825957,5,5,"7,13,21,42,100"
multiseed,mask_changes,feddst,cifar10,0.95,,0.0,0.0,5,5,"7,13,21,42,100"
