suite,metric,method,dataset,sparsity,cka_strength,mean,std,count,seed_count,seeds
multiseed,active_params,sparse_fedavg,mnist,0.5,,210704.0,0.0,5,5,"7,13,21,42,100"
multiseed,active_params,sparse_fedavg,mnist,0.7,,126422.0,0.0,5,5,"7,13,21,42,100"
multiseed,active_params,sparse_fedavg,mnist,0.8,,84282.0,0.0,5,5,"7,13,21,42,100"
multiseed,active_params,sparse_fedavg,mnist,0.9,,42141.0,0.0,5,5,"7,13,21,42,100"
multiseed,active_params,sparse_fedavg,mnist,0.95,,21070.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,cka_feddst,mnist,0.5,0.2,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,cka_feddst,mnist,0.7,0.2,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,cka_feddst,mnist,0.8,0.2,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,cka_feddst,mnist,0.9,0.2,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,cka_feddst,mnist,0.95,0.2,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,mnist,0.5,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,mnist,0.7,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,mnist,0.8,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,mnist,0.9,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,feddst,mnist,0.95,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,mnist,0.5,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,mnist,0.7,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,mnist,0.8,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,mnist,0.9,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,total_params,sparse_fedavg,mnist,0.95,,421408.0,0.0,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,mnist,0.5,0.2,25284.2,23081.211930919053,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,mnist,0.7,0.2,15170.6,13848.799886632776,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,mnist,0.8,0.2,10114.0,9232.776722091789,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,mnist,0.9,0.2,6742.8,3769.340419755159,5,5,"7,13,21,42,100"
multiseed,pruned_weights,cka_feddst,mnist,0.95,0.2,3371.2,1884.5584894080628,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,mnist,0.5,,25284.4,23081.39372524978,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,mnist,0.7,,15170.2,13848.434575792311,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,mnist,0.8,,13484.4,7538.008775532169,5,5,"7,13,21,42,100"
multiseed,pruned_weights,feddst,mnist,0.9,,6743.2,3769.5633964691456,5,5,"7,13,21,42,100"
