suite,metric,method,dataset,sparsity,cka_strength,round,layer,mean,std,count,seed_count,seeds
multiseed,cka,cka_feddst,cifar10,0.9,0.2,3,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,4,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,5,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,6,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,7,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,8,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,9,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,10,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,11,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,12,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,13,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,14,conv1,0.9999992609024048,1.6526724648449504e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,15,conv1,0.9999992609024048,1.6526724648449504e-06,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,16,conv1,0.9998519778251648,0.0003075867059546347,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,17,conv1,0.9998519778251648,0.0003075867059546347,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,18,conv1,0.9997096657752991,0.0005370570304008337,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,19,conv1,0.9997096657752991,0.0005370570304008337,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.9,0.2,20,conv1,0.9990415096282959,0.0018843081366621323,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,2,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,3,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,4,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,5,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,6,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,7,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,8,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,9,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,10,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,11,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,12,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,13,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,14,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,15,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,16,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,17,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,18,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,19,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.95,0.2,20,conv1,1.0,0.0,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,2,conv2,0.9999197959899903,5.323328165262451e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,3,conv2,0.9999197959899903,5.323328165262451e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,4,conv2,0.9998367071151734,0.0001153817731878797,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,5,conv2,0.9998367071151734,0.0001153817731878797,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,6,conv2,0.9998682618141175,8.336627884559298e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,7,conv2,0.9998682618141175,8.336627884559298e-05,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,8,conv2,0.9997690439224243,0.00018284626798993598,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,9,conv2,0.9997690439224243,0.00018284626798993598,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,10,conv2,0.9997382283210754,0.00022809946995028718,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,11,conv2,0.9997382283210754,0.00022809946995028718,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,12,conv2,0.9995581626892089,0.00034245750593964636,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,13,conv2,0.9995581626892089,0.00034245750593964636,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,14,conv2,0.9995338916778564,0.0004621102385151202,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,15,conv2,0.9995338916778564,0.0004621102385151202,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,16,conv2,0.9994113445281982,0.0005181943574993942,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,17,conv2,0.9994113445281982,0.0005181943574993942,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,18,conv2,0.9996430516242981,0.00017995685950355464,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,19,conv2,0.9996430516242981,0.00017995685950355464,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.5,0.2,20,conv2,0.9997233986854553,0.0001392393564016603,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,2,conv2,0.9997358322143555,0.0002363298534456942,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,3,conv2,0.9997358322143555,0.0002363298534456942,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,4,conv2,0.9997862339019775,0.00014443749335629717,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,5,conv2,0.9997862339019775,0.00014443749335629717,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,6,conv2,0.9997812271118164,0.00014615096941811553,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,7,conv2,0.9997812271118164,0.00014615096941811553,5,5,"7,13,21,42,100"
multiseed,cka,cka_feddst,cifar10,0.7,0.2,8,conv2,0.9995649933815003,0.0003085852265680885,5,5,"7,13,21,42,100"
