round,layer,client_i,client_j,cka,average_layer_cka,num_reference_samples
14,conv2,3,4,0.9999973773956299,0.9999887347221375,200
14,conv2,4,0,0.9999982714653015,0.9999887347221375,200
14,conv2,4,1,0.9999786615371704,0.9999887347221375,200
14,conv2,4,2,0.999993085861206,0.9999887347221375,200
14,conv2,4,3,0.9999973773956299,0.9999887347221375,200
14,conv2,4,4,1.0,0.9999887347221375,200
14,fc1,0,0,1.0,0.9843616485595703,200
14,fc1,0,1,0.9790842533111572,0.9843616485595703,200
14,fc1,0,2,0.9883071184158325,0.9843616485595703,200
14,fc1,0,3,0.9926445484161377,0.9843616485595703,200
14,fc1,0,4,0.9958662390708923,0.9843616485595703,200
14,fc1,1,0,0.9790842533111572,0.9843616485595703,200
14,fc1,1,1,1.0,0.9843616485595703,200
14,fc1,1,2,0.9644656181335449,0.9843616485595703,200
14,fc1,1,3,0.9751766920089722,0.9843616485595703,200
14,fc1,1,4,0.9762130975723267,0.9843616485595703,200
14,fc1,2,0,0.9883071184158325,0.9843616485595703,200
14,fc1,2,1,0.9644656181335449,0.9843616485595703,200
14,fc1,2,2,1.0,0.9843616485595703,200
14,fc1,2,3,0.9895113110542297,0.9843616485595703,200
14,fc1,2,4,0.9920219779014587,0.9843616485595703,200
14,fc1,3,0,0.9926445484161377,0.9843616485595703,200
14,fc1,3,1,0.9751766920089722,0.9843616485595703,200
14,fc1,3,2,0.9895113110542297,0.9843616485595703,200
14,fc1,3,3,1.0,0.9843616485595703,200
14,fc1,3,4,0.9903246760368347,0.9843616485595703,200
14,fc1,4,0,0.9958662390708923,0.9843616485595703,200
14,fc1,4,1,0.9762130975723267,0.9843616485595703,200
14,fc1,4,2,0.9920219779014587,0.9843616485595703,200
14,fc1,4,3,0.9903246760368347,0.9843616485595703,200
14,fc1,4,4,1.0,0.9843616485595703,200
16,conv1,0,0,1.0,0.9999991655349731,200
16,conv1,0,1,0.9999984502792358,0.9999991655349731,200
16,conv1,0,2,0.9999991059303284,0.9999991655349731,200
16,conv1,0,3,1.0,0.9999991655349731,200
16,conv1,0,4,0.9999998807907104,0.9999991655349731,200
16,conv1,1,0,0.9999984502792358,0.9999991655349731,200
16,conv1,1,1,1.0,0.9999991655349731,200
16,conv1,1,2,0.9999969601631165,0.9999991655349731,200
16,conv1,1,3,0.9999992847442627,0.9999991655349731,200
16,conv1,1,4,0.9999992847442627,0.9999991655349731,200
16,conv1,2,0,0.9999991059303284,0.9999991655349731,200
16,conv1,2,1,0.9999969601631165,0.9999991655349731,200
16,conv1,2,2,1.0,0.9999991655349731,200
16,conv1,2,3,0.999999463558197,0.9999991655349731,200
16,conv1,2,4,0.9999992251396179,0.9999991655349731,200
16,conv1,3,0,1.0,0.9999991655349731,200
16,conv1,3,1,0.9999992847442627,0.9999991655349731,200
16,conv1,3,2,0.999999463558197,0.9999991655349731,200
16,conv1,3,3,1.0,0.9999991655349731,200
16,conv1,3,4,1.0,0.9999991655349731,200
16,conv1,4,0,0.9999998807907104,0.9999991655349731,200
16,conv1,4,1,0.9999992847442627,0.9999991655349731,200
16,conv1,4,2,0.9999992251396179,0.9999991655349731,200
16,conv1,4,3,1.0,0.9999991655349731,200
16,conv1,4,4,1.0,0.9999991655349731,200
16,conv2,0,0,1.0,0.9999936819076538,200
16,conv2,0,1,0.9999880194664001,0.9999936819076538,200
16,conv2,0,2,0.9999955296516418,0.9999936819076538,200
16,conv2,0,3,1.0,0.9999936819076538,200
16,conv2,0,4,0.999998152256012,0.9999936819076538,200
16,conv2,1,0,0.9999880194664001,0.9999936819076538,200
16,conv2,1,1,1.0,0.9999936819076538,200
16,conv2,1,2,0.9999890327453613,0.9999936819076538,200
16,conv2,1,3,0.9999868273735046,0.9999936819076538,200
16,conv2,1,4,0.9999924898147583,0.9999936819076538,200
16,conv2,2,0,0.9999955296516418,0.9999936819076538,200
16,conv2,2,1,0.9999890327453613,0.9999936819076538,200
16,conv2,2,2,1.0,0.9999936819076538,200
16,conv2,2,3,0.9999960660934448,0.9999936819076538,200
16,conv2,2,4,0.999993085861206,0.9999936819076538,200
16,conv2,3,0,1.0,0.9999936819076538,200
16,conv2,3,1,0.9999868273735046,0.9999936819076538,200
16,conv2,3,2,0.9999960660934448,0.9999936819076538,200
16,conv2,3,3,1.0,0.9999936819076538,200
16,conv2,3,4,0.9999977350234985,0.9999936819076538,200
16,conv2,4,0,0.999998152256012,0.9999936819076538,200
16,conv2,4,1,0.9999924898147583,0.9999936819076538,200
16,conv2,4,2,0.999993085861206,0.9999936819076538,200
16,conv2,4,3,0.9999977350234985,0.9999936819076538,200
16,conv2,4,4,1.0,0.9999936819076538,200
16,fc1,0,0,1.0,0.983050525188446,200
16,fc1,0,1,0.9851033091545105,0.983050525188446,200
16,fc1,0,2,0.98273104429245,0.983050525188446,200
16,fc1,0,3,0.9865865111351013,0.983050525188446,200
16,fc1,0,4,0.9949318766593933,0.983050525188446,200
16,fc1,1,0,0.9851033091545105,0.983050525188446,200
16,fc1,1,1,1.0,0.983050525188446,200
16,fc1,1,2,0.959746241569519,0.983050525188446,200
16,fc1,1,3,0.9681983590126038,0.983050525188446,200
16,fc1,1,4,0.9794043302536011,0.983050525188446,200
16,fc1,2,0,0.98273104429245,0.983050525188446,200
16,fc1,2,1,0.959746241569519,0.983050525188446,200
16,fc1,2,2,1.0,0.983050525188446,200
16,fc1,2,3,0.9942734241485596,0.983050525188446,200
16,fc1,2,4,0.9895658493041992,0.983050525188446,200
16,fc1,3,0,0.9865865111351013,0.983050525188446,200
16,fc1,3,1,0.9681983590126038,0.983050525188446,200
16,fc1,3,2,0.9942734241485596,0.983050525188446,200
16,fc1,3,3,1.0,0.983050525188446,200
16,fc1,3,4,0.9899646043777466,0.983050525188446,200
16,fc1,4,0,0.9949318766593933,0.983050525188446,200
16,fc1,4,1,0.9794043302536011,0.983050525188446,200
16,fc1,4,2,0.9895658493041992,0.983050525188446,200
16,fc1,4,3,0.9899646043777466,0.983050525188446,200
16,fc1,4,4,1.0,0.983050525188446,200
18,conv1,0,0,1.0,0.999997615814209,200
18,conv1,0,1,0.9999954104423523,0.999997615814209,200
18,conv1,0,2,0.9999997615814209,0.999997615814209,200
18,conv1,0,3,1.0,0.999997615814209,200
18,conv1,0,4,0.9999996423721313,0.999997615814209,200
18,conv1,1,0,0.9999954104423523,0.999997615814209,200
18,conv1,1,1,1.0,0.999997615814209,200
18,conv1,1,2,0.9999955892562866,0.999997615814209,200
18,conv1,1,3,0.9999961853027344,0.999997615814209,200
18,conv1,1,4,0.9999915361404419,0.999997615814209,200
18,conv1,2,0,0.9999997615814209,0.999997615814209,200
18,conv1,2,1,0.9999955892562866,0.999997615814209,200
18,conv1,2,2,1.0,0.999997615814209,200
18,conv1,2,3,0.9999995827674866,0.999997615814209,200
18,conv1,2,4,0.9999991059303284,0.999997615814209,200
18,conv1,3,0,1.0,0.999997615814209,200
18,conv1,3,1,0.9999961853027344,0.999997615814209,200
18,conv1,3,2,0.9999995827674866,0.999997615814209,200
18,conv1,3,3,1.0,0.999997615814209,200
18,conv1,3,4,0.9999989867210388,0.999997615814209,200
18,conv1,4,0,0.9999996423721313,0.999997615814209,200
18,conv1,4,1,0.9999915361404419,0.999997615814209,200
18,conv1,4,2,0.9999991059303284,0.999997615814209,200
18,conv1,4,3,0.9999989867210388,0.999997615814209,200
18,conv1,4,4,1.0,0.999997615814209,200
18,conv2,0,0,1.0,0.9999915957450867,200
18,conv2,0,1,0.9999819993972778,0.9999915957450867,200
18,conv2,0,2,0.9999967813491821,0.9999915957450867,200
18,conv2,0,3,0.9999997019767761,0.9999915957450867,200
18,conv2,0,4,0.9999991059303284,0.9999915957450867,200
18,conv2,1,0,0.9999819993972778,0.9999915957450867,200
18,conv2,1,1,1.0,0.9999915957450867,200
18,conv2,1,2,0.9999871850013733,0.9999915957450867,200
18,conv2,1,3,0.9999799132347107,0.9999915957450867,200
18,conv2,1,4,0.9999815821647644,0.9999915957450867,200
18,conv2,2,0,0.9999967813491821,0.9999915957450867,200
18,conv2,2,1,0.9999871850013733,0.9999915957450867,200
18,conv2,2,2,1.0,0.9999915957450867,200
18,conv2,2,3,0.9999968409538269,0.9999915957450867,200
18,conv2,2,4,0.999995231628418,0.9999915957450867,200
18,conv2,3,0,0.9999997019767761,0.9999915957450867,200
18,conv2,3,1,0.9999799132347107,0.9999915957450867,200
18,conv2,3,2,0.9999968409538269,0.9999915957450867,200
18,conv2,3,3,1.0,0.9999915957450867,200
18,conv2,3,4,0.9999978542327881,0.9999915957450867,200
18,conv2,4,0,0.9999991059303284,0.9999915957450867,200
18,conv2,4,1,0.9999815821647644,0.9999915957450867,200
18,conv2,4,2,0.999995231628418,0.9999915957450867,200
18,conv2,4,3,0.9999978542327881,0.9999915957450867,200
18,conv2,4,4,1.0,0.9999915957450867,200
18,fc1,0,0,1.0,0.9835458993911743,200
18,fc1,0,1,0.9773363471031189,0.9835458993911743,200
18,fc1,0,2,0.9873462915420532,0.9835458993911743,200
18,fc1,0,3,0.98430335521698,0.9835458993911743,200
18,fc1,0,4,0.9925661683082581,0.9835458993911743,200
18,fc1,1,0,0.9773363471031189,0.9835458993911743,200
18,fc1,1,1,1.0,0.9835458993911743,200
18,fc1,1,2,0.968106746673584,0.9835458993911743,200
18,fc1,1,3,0.9744260311126709,0.9835458993911743,200
18,fc1,1,4,0.9848276972770691,0.9835458993911743,200
18,fc1,2,0,0.9873462915420532,0.9835458993911743,200
18,fc1,2,1,0.968106746673584,0.9835458993911743,200
18,fc1,2,2,1.0,0.9835458993911743,200
18,fc1,2,3,0.9887754917144775,0.9835458993911743,200
18,fc1,2,4,0.9897571802139282,0.9835458993911743,200
18,fc1,3,0,0.98430335521698,0.9835458993911743,200
18,fc1,3,1,0.9744260311126709,0.9835458993911743,200
18,fc1,3,2,0.9887754917144775,0.9835458993911743,200
18,fc1,3,3,1.0,0.9835458993911743,200
18,fc1,3,4,0.988013744354248,0.9835458993911743,200
18,fc1,4,0,0.9925661683082581,0.9835458993911743,200
18,fc1,4,1,0.9848276972770691,0.9835458993911743,200
18,fc1,4,2,0.9897571802139282,0.9835458993911743,200
18,fc1,4,3,0.988013744354248,0.9835458993911743,200
18,fc1,4,4,1.0,0.9835458993911743,200
20,conv1,0,0,1.0,0.9999994039535522,200
20,conv1,0,1,0.999998927116394,0.9999994039535522,200
20,conv1,0,2,0.9999991655349731,0.9999994039535522,200
20,conv1,0,3,1.0,0.9999994039535522,200
20,conv1,0,4,1.0,0.9999994039535522,200
20,conv1,1,0,0.999998927116394,0.9999994039535522,200
20,conv1,1,1,1.0,0.9999994039535522,200
20,conv1,1,2,0.9999980330467224,0.9999994039535522,200
20,conv1,1,3,0.9999997019767761,0.9999994039535522,200
20,conv1,1,4,0.9999997615814209,0.9999994039535522,200
20,conv1,2,0,0.9999991655349731,0.9999994039535522,200
20,conv1,2,1,0.9999980330467224,0.9999994039535522,200
20,conv1,2,2,1.0,0.9999994039535522,200
20,conv1,2,3,0.9999986290931702,0.9999994039535522,200
20,conv1,2,4,0.9999994039535522,0.9999994039535522,200
20,conv1,3,0,1.0,0.9999994039535522,200
20,conv1,3,1,0.9999997019767761,0.9999994039535522,200
20,conv1,3,2,0.9999986290931702,0.9999994039535522,200
20,conv1,3,3,1.0,0.9999994039535522,200
20,conv1,3,4,1.0,0.9999994039535522,200
20,conv1,4,0,1.0,0.9999994039535522,200
20,conv1,4,1,0.9999997615814209,0.9999994039535522,200
20,conv1,4,2,0.9999994039535522,0.9999994039535522,200
20,conv1,4,3,1.0,0.9999994039535522,200
20,conv1,4,4,1.0,0.9999994039535522,200
20,conv2,0,0,1.0,0.9999949336051941,200
20,conv2,0,1,0.9999901652336121,0.9999949336051941,200
20,conv2,0,2,0.9999973773956299,0.9999949336051941,200
20,conv2,0,3,0.9999992847442627,0.9999949336051941,200
20,conv2,0,4,0.9999982714653015,0.9999949336051941,200
20,conv2,1,0,0.9999901652336121,0.9999949336051941,200
20,conv2,1,1,1.0,0.9999949336051941,200
20,conv2,1,2,0.9999934434890747,0.9999949336051941,200
20,conv2,1,3,0.9999887347221375,0.9999949336051941,200
20,conv2,1,4,0.9999936819076538,0.9999949336051941,200
20,conv2,2,0,0.9999973773956299,0.9999949336051941,200
20,conv2,2,1,0.9999934434890747,0.9999949336051941,200
20,conv2,2,2,1.0,0.9999949336051941,200
20,conv2,2,3,0.9999966025352478,0.9999949336051941,200
20,conv2,2,4,0.9999955296516418,0.9999949336051941,200
20,conv2,3,0,0.9999992847442627,0.9999949336051941,200
20,conv2,3,1,0.9999887347221375,0.9999949336051941,200
20,conv2,3,2,0.9999966025352478,0.9999949336051941,200
20,conv2,3,3,1.0,0.9999949336051941,200
20,conv2,3,4,0.9999974966049194,0.9999949336051941,200
20,conv2,4,0,0.9999982714653015,0.9999949336051941,200
20,conv2,4,1,0.9999936819076538,0.9999949336051941,200
20,conv2,4,2,0.9999955296516418,0.9999949336051941,200
20,conv2,4,3,0.9999974966049194,0.9999949336051941,200
20,conv2,4,4,1.0,0.9999949336051941,200
20,fc1,0,0,1.0,0.9828892946243286,200
20,fc1,0,1,0.9808338284492493,0.9828892946243286,200
20,fc1,0,2,0.9822821617126465,0.9828892946243286,200
20,fc1,0,3,0.9870750308036804,0.9828892946243286,200
20,fc1,0,4,0.9918357729911804,0.9828892946243286,200
20,fc1,1,0,0.9808338284492493,0.9828892946243286,200
20,fc1,1,1,1.0,0.9828892946243286,200
20,fc1,1,2,0.9695255756378174,0.9828892946243286,200
20,fc1,1,3,0.9671033620834351,0.9828892946243286,200
20,fc1,1,4,0.9834950566291809,0.9828892946243286,200
20,fc1,2,0,0.9822821617126465,0.9828892946243286,200
20,fc1,2,1,0.9695255756378174,0.9828892946243286,200
20,fc1,2,2,1.0,0.9828892946243286,200
20,fc1,2,3,0.9917197823524475,0.9828892946243286,200
20,fc1,2,4,0.9882265329360962,0.9828892946243286,200
20,fc1,3,0,0.9870750308036804,0.9828892946243286,200
20,fc1,3,1,0.9671033620834351,0.9828892946243286,200
20,fc1,3,2,0.9917197823524475,0.9828892946243286,200
20,fc1,3,3,1.0,0.9828892946243286,200
20,fc1,3,4,0.9867953062057495,0.9828892946243286,200
20,fc1,4,0,0.9918357729911804,0.9828892946243286,200
20,fc1,4,1,0.9834950566291809,0.9828892946243286,200
20,fc1,4,2,0.9882265329360962,0.9828892946243286,200
20,fc1,4,3,0.9867953062057495,0.9828892946243286,200
20,fc1,4,4,1.0,0.9828892946243286,200
